x,y,gvi,gvi_adj
11,60,0.46637725830078125,0.46637725830078125
19,23,0.13922500610351562,0.13922500610351562
5,25,0.2901496887207031,0.2901496887207031
8,35,0.2854576110839844,0.2854576110839844
14,59,0.21525192260742188,0.21525192260742188
18,59,0.2756195068359375,0.2756195068359375
37,36,0.3446846008300781,0.3446846008300781
22,61,0.0,0.0
34,56,0.12191009521484375,0.12191009521484375
12,59,0.0659942626953125,0.0659942626953125
17,54,0.09624862670898438,0.09624862670898438
34,34,0.38238525390625,0.38238525390625
28,81,0.13091659545898438,0.13091659545898438
39,5,0.3175010681152344,0.3175010681152344
20,27,0.07513427734375,0.07513427734375
5,33,0.1065216064453125,0.1065216064453125
13,41,0.11302947998046875,0.11302947998046875
34,43,0.40665435791015625,0.40665435791015625
23,71,0.09527206420898438,0.09527206420898438
23,48,0.11561965942382812,0.11561965942382812
22,16,0.2594184875488281,0.2594184875488281
11,27,0.14168548583984375,0.14168548583984375
25,54,0.034984588623046875,0.034984588623046875
30,40,0.2606925964355469,0.2606925964355469
26,54,0.08556365966796875,0.08556365966796875
19,31,0.09329605102539062,0.09329605102539062
13,30,0.2046966552734375,0.2046966552734375
11,31,0.20967864990234375,0.20967864990234375
17,55,0.076873779296875,0.076873779296875
17,28,0.23838424682617188,0.23838424682617188
22,63,0.08793258666992188,0.08793258666992188
30,13,0.2714691162109375,0.2714691162109375
15,55,0.14239883422851562,0.14239883422851562
14,25,0.0151214599609375,0.0151214599609375
28,71,0.014133453369140625,0.014133453369140625
21,20,0.4500617980957031,0.4500617980957031
17,63,0.2014312744140625,0.2014312744140625
7,30,0.8187179565429688,0.8187179565429688
7,33,0.003559112548828125,0.003559112548828125
28,51,0.009540557861328125,0.009540557861328125
26,25,0.2794151306152344,0.2794151306152344
30,77,0.1692047119140625,0.1692047119140625
17,26,0.2916221618652344,0.2916221618652344
19,57,0.058376312255859375,0.058376312255859375
6,48,0.21338653564453125,0.21338653564453125
44,47,0.2932395935058594,0.2932395935058594
26,45,0.13504791259765625,0.13504791259765625
29,26,0.3206138610839844,0.3206138610839844
12,30,0.060123443603515625,0.060123443603515625
19,47,0.19849014282226562,0.19849014282226562
13,31,0.27292633056640625,0.27292633056640625
28,15,0.4172325134277344,0.4172325134277344
30,25,0.23586654663085938,0.23586654663085938
10,19,0.14126205444335938,0.14126205444335938
39,49,0.06316757202148438,0.06316757202148438
31,49,0.0,0.0
25,32,0.17978668212890625,0.17978668212890625
33,26,0.17096328735351562,0.17096328735351562
19,19,0.22544479370117188,0.22544479370117188
7,18,0.2869911193847656,0.2869911193847656
11,34,0.20191574096679688,0.20191574096679688
38,35,0.031299591064453125,0.031299591064453125
29,31,0.3232574462890625,0.3232574462890625
27,18,0.32434844970703125,0.32434844970703125
27,66,0.0643157958984375,0.0643157958984375
33,34,0.2229766845703125,0.2229766845703125
20,47,0.10770034790039062,0.10770034790039062
27,60,0.4394416809082031,0.4394416809082031
45,46,0.13271331787109375,0.13271331787109375
21,64,0.16511917114257812,0.16511917114257812
10,42,0.41608428955078125,0.41608428955078125
15,24,0.1916351318359375,0.1916351318359375
21,28,0.06829071044921875,0.06829071044921875
26,49,0.00730133056640625,0.00730133056640625
22,66,0.013751983642578125,0.013751983642578125
22,18,0.4488945007324219,0.4488945007324219
27,71,0.20780563354492188,0.20780563354492188
28,9,0.18497085571289062,0.18497085571289062
26,7,0.0485687255859375,0.0485687255859375
5,46,0.09004592895507812,0.09004592895507812
15,43,0.06719207763671875,0.06719207763671875
22,38,0.3928108215332031,0.3928108215332031
21,77,0.001018524169921875,0.001018524169921875
30,54,0.07248306274414062,0.07248306274414062
4,38,0.208587646484375,0.208587646484375
15,52,0.14709854125976562,0.14709854125976562
29,37,0.021701812744140625,0.021701812744140625
18,32,0.0566864013671875,0.0566864013671875
12,57,0.20361328125,0.20361328125
24,37,0.2629585266113281,0.2629585266113281
26,20,0.219085693359375,0.219085693359375
21,33,0.31353759765625,0.31353759765625
31,61,0.019287109375,0.019287109375
10,32,0.03229522705078125,0.03229522705078125
21,57,0.0140228271484375,0.0140228271484375
21,81,0.08106231689453125,0.08106231689453125
24,50,0.032806396484375,0.032806396484375
15,75,0.18982696533203125,0.18982696533203125
26,58,0.16511154174804688,0.16511154174804688
13,28,0.08435821533203125,0.08435821533203125
21,54,0.2887001037597656,0.2887001037597656
31,26,0.1072540283203125,0.1072540283203125
33,12,0.038707733154296875,0.038707733154296875
36,5,0.19598388671875,0.19598388671875
8,48,0.15127182006835938,0.15127182006835938
26,23,0.15323638916015625,0.15323638916015625
32,65,0.4113578796386719,0.4113578796386719
26,67,0.13784408569335938,0.13784408569335938
12,26,0.078094482421875,0.078094482421875
11,40,0.02991485595703125,0.02991485595703125
32,14,0.5027961730957031,0.5027961730957031
14,24,0.0948028564453125,0.0948028564453125
29,38,0.25527191162109375,0.25527191162109375
30,68,0.0091094970703125,0.0091094970703125
6,31,0.1336212158203125,0.1336212158203125
29,43,0.22803497314453125,0.22803497314453125
32,23,0.16582870483398438,0.16582870483398438
27,44,0.2553558349609375,0.2553558349609375
6,36,0.09427261352539062,0.09427261352539062
9,18,0.2772026062011719,0.2772026062011719
23,75,0.0,0.0
12,60,0.02862548828125,0.02862548828125
22,55,0.2811393737792969,0.2811393737792969
32,60,0.057064056396484375,0.057064056396484375
9,50,0.012248992919921875,0.012248992919921875
36,35,0.17823410034179688,0.17823410034179688
15,65,0.23432159423828125,0.23432159423828125
38,3,0.17914962768554688,0.17914962768554688
23,28,0.3672752380371094,0.3672752380371094
17,41,0.5461883544921875,0.5461883544921875
40,40,0.4699249267578125,0.4699249267578125
23,45,0.18405532836914062,0.18405532836914062
19,52,0.06648635864257812,0.06648635864257812
2,42,0.06277084350585938,0.06277084350585938
9,54,0.20684432983398438,0.20684432983398438
30,32,0.4499778747558594,0.4499778747558594
5,47,0.3873291015625,0.3873291015625
10,48,0.0915069580078125,0.0915069580078125
22,39,0.3773841857910156,0.3773841857910156
14,33,0.14491653442382812,0.14491653442382812
11,26,0.21988677978515625,0.21988677978515625
8,29,0.0746612548828125,0.0746612548828125
19,18,0.09772491455078125,0.09772491455078125
20,48,0.13040542602539062,0.13040542602539062
1,42,0.2929801940917969,0.2929801940917969
19,15,0.11556625366210938,0.11556625366210938
36,33,0.4782218933105469,0.4782218933105469
24,66,0.3628120422363281,0.3628120422363281
4,40,0.1705322265625,0.1705322265625
18,75,0.08923721313476562,0.08923721313476562
9,23,0.2544975280761719,0.2544975280761719
30,81,0.13628768920898438,0.13628768920898438
32,31,0.2638206481933594,0.2638206481933594
21,34,0.4227638244628906,0.4227638244628906
8,54,0.11941909790039062,0.11941909790039062
34,5,0.20192337036132812,0.20192337036132812
29,71,0.060672760009765625,0.060672760009765625
27,13,0.13689041137695312,0.13689041137695312
6,26,0.09000396728515625,0.09000396728515625
18,62,0.02559661865234375,0.02559661865234375
32,13,0.3881111145019531,0.3881111145019531
30,6,0.16399383544921875,0.16399383544921875
26,51,0.18547439575195312,0.18547439575195312
22,48,0.3041572570800781,0.3041572570800781
19,49,0.0,0.0
27,62,0.5192909240722656,0.5192909240722656
20,64,0.09749221801757812,0.09749221801757812
25,57,0.17734527587890625,0.17734527587890625
22,84,0.1308746337890625,0.1308746337890625
29,30,0.15923309326171875,0.15923309326171875
25,33,0.115478515625,0.115478515625
10,57,0.00972747802734375,0.00972747802734375
11,18,0.34745025634765625,0.34745025634765625
29,48,0.15233230590820312,0.15233230590820312
9,43,0.3038825988769531,0.3038825988769531
18,50,0.1952362060546875,0.1952362060546875
21,72,0.08785247802734375,0.08785247802734375
16,34,0.3200263977050781,0.3200263977050781
24,56,0.02718353271484375,0.02718353271484375
20,68,0.133758544921875,0.133758544921875
25,72,0.0669403076171875,0.0669403076171875
13,50,0.058498382568359375,0.058498382568359375
40,43,0.09473037719726562,0.09473037719726562
24,54,0.008411407470703125,0.008411407470703125
27,32,0.2589073181152344,0.2589073181152344
3,41,0.000827789306640625,0.000827789306640625
26,68,0.22188568115234375,0.22188568115234375
20,18,0.062046051025390625,0.062046051025390625
34,49,0.09913253784179688,0.09913253784179688
22,76,0.0,0.0
25,17,0.34046173095703125,0.34046173095703125
4,37,0.08545303344726562,0.08545303344726562
11,39,0.4694633483886719,0.4694633483886719
20,56,0.08746719360351562,0.08746719360351562
25,51,0.22388458251953125,0.22388458251953125
3,44,0.3605613708496094,0.3605613708496094
13,52,0.37395477294921875,0.37395477294921875
11,43,0.1379852294921875,0.1379852294921875
20,81,0.118988037109375,0.118988037109375
19,30,0.0467529296875,0.0467529296875
9,32,0.16074752807617188,0.16074752807617188
13,71,0.23712539672851562,0.23712539672851562
21,75,0.0,0.0
33,4,0.23494338989257812,0.23494338989257812
26,73,0.4387550354003906,0.4387550354003906
12,67,0.1201019287109375,0.1201019287109375
30,67,0.20130157470703125,0.20130157470703125
25,52,0.32724761962890625,0.32724761962890625
23,65,0.0442352294921875,0.0442352294921875
28,52,0.04357147216796875,0.04357147216796875
33,5,0.09463119506835938,0.09463119506835938
6,22,0.17260360717773438,0.17260360717773438
15,51,0.08967971801757812,0.08967971801757812
37,53,0.13914871215820312,0.13914871215820312
19,50,0.10018539428710938,0.10018539428710938
22,60,0.0,0.0
12,44,0.17861175537109375,0.17861175537109375
28,39,0.3978271484375,0.3978271484375
22,32,0.13116455078125,0.13116455078125
26,71,0.14849853515625,0.14849853515625
34,37,0.4020042419433594,0.4020042419433594
17,49,0.08932113647460938,0.08932113647460938
14,53,0.0269317626953125,0.0269317626953125
16,45,0.07278060913085938,0.07278060913085938
23,84,0.1108551025390625,0.1108551025390625
33,43,0.06293487548828125,0.06293487548828125
19,61,0.31133270263671875,0.31133270263671875
38,2,0.08881378173828125,0.08881378173828125
20,60,0.09572601318359375,0.09572601318359375
28,62,0.1346893310546875,0.1346893310546875
16,46,0.17975616455078125,0.17975616455078125
31,9,0.215606689453125,0.215606689453125
39,37,0.058223724365234375,0.058223724365234375
15,41,0.1307525634765625,0.1307525634765625
27,37,0.46958160400390625,0.46958160400390625
28,41,0.11699295043945312,0.11699295043945312
22,52,0.0068817138671875,0.0068817138671875
28,44,0.4618568420410156,0.4618568420410156
8,34,0.08631134033203125,0.08631134033203125
0,40,0.085174560546875,0.085174560546875
31,40,0.23797607421875,0.23797607421875
25,53,0.016857147216796875,0.016857147216796875
16,51,0.09502029418945312,0.09502029418945312
5,20,0.192535400390625,0.192535400390625
38,39,0.0581817626953125,0.0581817626953125
16,25,0.10003662109375,0.10003662109375
11,56,0.2167510986328125,0.2167510986328125
18,26,0.00014495849609375,0.00014495849609375
17,25,0.10705184936523438,0.10705184936523438
10,52,0.08863067626953125,0.08863067626953125
31,5,0.16017532348632812,0.16017532348632812
8,19,0.13911819458007812,0.13911819458007812
35,37,0.29390716552734375,0.29390716552734375
11,29,0.1846160888671875,0.1846160888671875
6,29,0.11684799194335938,0.11684799194335938
34,58,0.0455780029296875,0.0455780029296875
16,43,0.05202484130859375,0.05202484130859375
9,19,0.22124862670898438,0.22124862670898438
25,59,0.5466461181640625,0.5466461181640625
8,38,0.0941009521484375,0.0941009521484375
12,49,0.5432548522949219,0.5432548522949219
15,48,0.4814033508300781,0.4814033508300781
32,45,0.0306549072265625,0.0306549072265625
15,61,0.060367584228515625,0.060367584228515625
31,69,0.3448905944824219,0.3448905944824219
22,51,0.17828750610351562,0.17828750610351562
35,32,0.05541229248046875,0.05541229248046875
11,33,0.14061355590820312,0.14061355590820312
4,21,0.3478660583496094,0.3478660583496094
11,68,0.0647125244140625,0.0647125244140625
21,50,0.09685134887695312,0.09685134887695312
17,15,0.1781158447265625,0.1781158447265625
18,27,0.0,0.0
42,1,0.16529083251953125,0.16529083251953125
31,60,0.127899169921875,0.127899169921875
7,32,0.10460281372070312,0.10460281372070312
5,23,0.3701972961425781,0.3701972961425781
27,16,0.047412872314453125,0.047412872314453125
31,58,0.006931304931640625,0.006931304931640625
24,64,0.3114356994628906,0.3114356994628906
14,52,0.4603233337402344,0.4603233337402344
35,5,0.2937507629394531,0.2937507629394531
25,49,0.2798423767089844,0.2798423767089844
14,17,0.08373641967773438,0.08373641967773438
36,41,0.000286102294921875,0.000286102294921875
28,24,0.24292755126953125,0.24292755126953125
16,74,0.14882278442382812,0.14882278442382812
16,76,0.201995849609375,0.201995849609375
26,55,0.1665802001953125,0.1665802001953125
20,54,0.10926055908203125,0.10926055908203125
6,34,0.04128265380859375,0.04128265380859375
13,18,0.07007217407226562,0.07007217407226562
14,49,0.07784271240234375,0.07784271240234375
43,47,0.2940216064453125,0.2940216064453125
19,67,0.058681488037109375,0.058681488037109375
20,26,0.16165924072265625,0.16165924072265625
32,54,0.15000152587890625,0.15000152587890625
35,36,0.2963066101074219,0.2963066101074219
10,60,0.10368728637695312,0.10368728637695312
31,59,0.017791748046875,0.017791748046875
19,58,0.0159454345703125,0.0159454345703125
8,28,0.06483840942382812,0.06483840942382812
5,42,0.09148788452148438,0.09148788452148438
26,50,0.08884429931640625,0.08884429931640625
6,30,0.04589080810546875,0.04589080810546875
39,43,0.11234283447265625,0.11234283447265625
30,59,0.44023895263671875,0.44023895263671875
9,47,0.2877693176269531,0.2877693176269531
33,27,0.2216949462890625,0.2216949462890625
18,23,0.201446533203125,0.201446533203125
29,11,0.4983940124511719,0.4983940124511719
29,21,0.08841705322265625,0.08841705322265625
1,43,6.866455078125e-05,6.866455078125e-05
49,47,0.32971954345703125,0.32971954345703125
37,5,0.30327606201171875,0.30327606201171875
18,72,0.0777740478515625,0.0777740478515625
28,19,0.3294181823730469,0.3294181823730469
5,34,0.17413330078125,0.17413330078125
22,30,0.04998779296875,0.04998779296875
28,17,0.2659454345703125,0.2659454345703125
19,60,0.14150238037109375,0.14150238037109375
30,5,0.121246337890625,0.121246337890625
35,56,0.242584228515625,0.242584228515625
28,72,0.35596466064453125,0.35596466064453125
33,41,0.24105072021484375,0.24105072021484375
5,45,0.07718658447265625,0.07718658447265625
26,28,0.22457122802734375,0.22457122802734375
20,41,0.421234130859375,0.421234130859375
8,26,0.026447296142578125,0.026447296142578125
22,41,0.4521484375,0.4521484375
6,40,0.07651901245117188,0.07651901245117188
25,50,0.3474388122558594,0.3474388122558594
33,35,0.16351699829101562,0.16351699829101562
10,36,0.19110107421875,0.19110107421875
27,28,0.0,0.0
10,40,0.17001724243164062,0.17001724243164062
25,21,0.4274444580078125,0.4274444580078125
25,34,0.31298828125,0.31298828125
39,51,0.2854423522949219,0.2854423522949219
35,41,0.1978912353515625,0.1978912353515625
14,40,0.39113616943359375,0.39113616943359375
18,65,0.1593170166015625,0.1593170166015625
14,54,0.20020294189453125,0.20020294189453125
34,31,0.49016571044921875,0.49016571044921875
10,20,0.02646636962890625,0.02646636962890625
25,30,0.052997589111328125,0.052997589111328125
29,58,0.0837860107421875,0.0837860107421875
32,53,0.02789306640625,0.02789306640625
8,37,0.12346267700195312,0.12346267700195312
20,17,0.15981674194335938,0.15981674194335938
13,61,0.14043426513671875,0.14043426513671875
11,48,0.031169891357421875,0.031169891357421875
34,35,0.4001922607421875,0.4001922607421875
29,17,0.4149971008300781,0.4149971008300781
4,41,0.049213409423828125,0.049213409423828125
27,5,0.2670707702636719,0.2670707702636719
29,65,0.36928558349609375,0.36928558349609375
11,74,0.33083343505859375,0.33083343505859375
30,7,0.2258453369140625,0.2258453369140625
31,23,0.028171539306640625,0.028171539306640625
8,45,0.06744384765625,0.06744384765625
18,24,0.050445556640625,0.050445556640625
20,45,0.3430023193359375,0.3430023193359375
27,19,0.11436843872070312,0.11436843872070312
12,56,0.37967681884765625,0.37967681884765625
12,77,0.06116485595703125,0.06116485595703125
29,29,0.3141632080078125,0.3141632080078125
18,55,0.11754608154296875,0.11754608154296875
24,20,0.0769195556640625,0.0769195556640625
30,35,0.21554183959960938,0.21554183959960938
9,48,0.4157218933105469,0.4157218933105469
4,34,0.12180328369140625,0.12180328369140625
17,34,0.3169441223144531,0.3169441223144531
29,63,0.0953369140625,0.0953369140625
30,76,0.1772003173828125,0.1772003173828125
34,40,0.2589912414550781,0.2589912414550781
11,42,0.21649551391601562,0.21649551391601562
26,34,0.16556167602539062,0.16556167602539062
29,44,0.1966094970703125,0.1966094970703125
26,27,0.4764595031738281,0.4764595031738281
35,52,0.2698211669921875,0.2698211669921875
29,40,0.13428878784179688,0.13428878784179688
12,71,0.2993431091308594,0.2993431091308594
11,45,0.072601318359375,0.072601318359375
40,5,0.49808502197265625,0.49808502197265625
10,56,0.18397903442382812,0.18397903442382812
28,55,0.032970428466796875,0.032970428466796875
14,48,0.1581573486328125,0.1581573486328125
2,47,0.09577560424804688,0.09577560424804688
15,30,0.130615234375,0.130615234375
12,19,0.4438438415527344,0.4438438415527344
20,57,0.120635986328125,0.120635986328125
2,38,0.035343170166015625,0.035343170166015625
37,41,0.28032684326171875,0.28032684326171875
37,6,0.24857330322265625,0.24857330322265625
19,35,0.17606735229492188,0.17606735229492188
31,36,0.1685791015625,0.1685791015625
1,37,0.22856903076171875,0.22856903076171875
21,65,0.002635955810546875,0.002635955810546875
32,5,0.13787460327148438,0.13787460327148438
11,75,0.40533447265625,0.40533447265625
32,36,0.01863861083984375,0.01863861083984375
7,46,0.02203369140625,0.02203369140625
22,14,0.0935821533203125,0.0935821533203125
2,36,0.23699188232421875,0.23699188232421875
26,65,0.21430206298828125,0.21430206298828125
13,56,0.13692474365234375,0.13692474365234375
15,29,0.31000518798828125,0.31000518798828125
25,61,0.3695030212402344,0.3695030212402344
33,40,0.2870063781738281,0.2870063781738281
29,57,0.28582763671875,0.28582763671875
25,44,0.33306121826171875,0.33306121826171875
27,61,0.04117584228515625,0.04117584228515625
20,63,0.10060501098632812,0.10060501098632812
39,40,0.07334136962890625,0.07334136962890625
30,48,0.14638519287109375,0.14638519287109375
28,45,0.006832122802734375,0.006832122802734375
16,50,0.2691001892089844,0.2691001892089844
23,34,0.5003433227539062,0.5003433227539062
30,31,0.06060028076171875,0.06060028076171875
18,42,0.5222434997558594,0.5222434997558594
22,58,0.15088272094726562,0.15088272094726562
26,43,0.3464088439941406,0.3464088439941406
22,31,0.36629486083984375,0.36629486083984375
17,59,0.21716690063476562,0.21716690063476562
39,48,0.007778167724609375,0.007778167724609375
6,23,0.12184524536132812,0.12184524536132812
15,39,0.3737602233886719,0.3737602233886719
25,6,0.23781204223632812,0.23781204223632812
23,83,0.155975341796875,0.155975341796875
29,73,0.09943771362304688,0.09943771362304688
26,6,0.004993438720703125,0.004993438720703125
5,38,0.19588470458984375,0.19588470458984375
10,18,0.13069534301757812,0.13069534301757812
12,33,0.37999725341796875,0.37999725341796875
30,55,0.18610000610351562,0.18610000610351562
24,25,0.5313529968261719,0.5313529968261719
11,32,0.14226150512695312,0.14226150512695312
17,73,0.12037277221679688,0.12037277221679688
10,45,0.12234878540039062,0.12234878540039062
10,44,0.1074676513671875,0.1074676513671875
31,65,0.2716102600097656,0.2716102600097656
22,83,0.104644775390625,0.104644775390625
28,73,0.19561004638671875,0.19561004638671875
5,39,0.13029098510742188,0.13029098510742188
2,43,0.11566543579101562,0.11566543579101562
8,52,0.19771194458007812,0.19771194458007812
9,45,0.11678314208984375,0.11678314208984375
13,35,0.12271881103515625,0.12271881103515625
5,37,0.14897918701171875,0.14897918701171875
5,36,0.0,0.0
4,39,0.020778656005859375,0.020778656005859375
22,70,0.12350845336914062,0.12350845336914062
30,80,0.01525115966796875,0.01525115966796875
28,70,0.002716064453125,0.002716064453125
28,53,0.23199081420898438,0.23199081420898438
28,25,0.2917633056640625,0.2917633056640625
11,46,0.039836883544921875,0.039836883544921875
21,83,0.0,0.0
18,71,0.09493255615234375,0.09493255615234375
28,65,0.1814117431640625,0.1814117431640625
19,46,0.17690277099609375,0.17690277099609375
10,68,0.18769454956054688,0.18769454956054688
38,51,0.15172195434570312,0.15172195434570312
30,66,0.07503509521484375,0.07503509521484375
28,21,0.1620635986328125,0.1620635986328125
20,50,0.10150527954101562,0.10150527954101562
14,29,0.04821014404296875,0.04821014404296875
21,44,0.038379669189453125,0.038379669189453125
35,53,0.000423431396484375,0.000423431396484375
31,11,0.16344833374023438,0.16344833374023438
26,46,0.1076812744140625,0.1076812744140625
15,50,0.0847930908203125,0.0847930908203125
37,42,0.325469970703125,0.325469970703125
28,30,0.2774085998535156,0.2774085998535156
27,26,0.0207977294921875,0.0207977294921875
25,35,0.14501953125,0.14501953125
8,44,0.11348724365234375,0.11348724365234375
25,20,0.26157379150390625,0.26157379150390625
17,72,0.07379531860351562,0.07379531860351562
32,24,0.2217864990234375,0.2217864990234375
32,57,0.10498809814453125,0.10498809814453125
15,60,0.05267333984375,0.05267333984375
35,4,0.251861572265625,0.251861572265625
17,27,0.043216705322265625,0.043216705322265625
31,15,0.0424957275390625,0.0424957275390625
22,68,0.042469024658203125,0.042469024658203125
16,60,0.21953201293945312,0.21953201293945312
24,57,0.17658233642578125,0.17658233642578125
0,39,0.12656402587890625,0.12656402587890625
12,70,0.4152336120605469,0.4152336120605469
39,41,0.4702415466308594,0.4702415466308594
29,60,0.172515869140625,0.172515869140625
38,43,0.3658294677734375,0.3658294677734375
35,3,0.38405609130859375,0.38405609130859375
16,31,0.0,0.0
19,74,0.21970748901367188,0.21970748901367188
14,46,0.055942535400390625,0.055942535400390625
22,26,0.10937881469726562,0.10937881469726562
30,43,0.2656974792480469,0.2656974792480469
37,4,0.30318450927734375,0.30318450927734375
22,42,0.4299812316894531,0.4299812316894531
18,47,0.009418487548828125,0.009418487548828125
28,10,0.2478790283203125,0.2478790283203125
16,42,0.3637542724609375,0.3637542724609375
31,33,0.09031295776367188,0.09031295776367188
7,20,0.13058853149414062,0.13058853149414062
27,73,0.40868377685546875,0.40868377685546875
9,24,0.17325973510742188,0.17325973510742188
26,22,0.4190559387207031,0.4190559387207031
21,68,0.07201004028320312,0.07201004028320312
22,27,0.09760665893554688,0.09760665893554688
25,39,0.4682044982910156,0.4682044982910156
21,40,0.2893486022949219,0.2893486022949219
43,43,0.23434066772460938,0.23434066772460938
27,69,0.0672149658203125,0.0672149658203125
8,33,0.22692489624023438,0.22692489624023438
6,43,0.24274444580078125,0.24274444580078125
10,28,0.12632369995117188,0.12632369995117188
50,48,0.22667694091796875,0.22667694091796875
17,29,0.13988113403320312,0.13988113403320312
23,30,0.25627899169921875,0.25627899169921875
19,68,0.042995452880859375,0.042995452880859375
14,55,0.07274627685546875,0.07274627685546875
27,20,0.271484375,0.271484375
9,37,0.17095947265625,0.17095947265625
9,22,0.197296142578125,0.197296142578125
32,55,0.028881072998046875,0.028881072998046875
27,56,0.0,0.0
4,24,0.2540435791015625,0.2540435791015625
28,69,0.0,0.0
38,4,0.2916069030761719,0.2916069030761719
16,18,0.018573760986328125,0.018573760986328125
32,43,0.21121597290039062,0.21121597290039062
10,22,0.21416854858398438,0.21416854858398438
30,50,0.11486434936523438,0.11486434936523438
27,67,0.12337112426757812,0.12337112426757812
27,42,0.3029632568359375,0.3029632568359375
45,48,0.016277313232421875,0.016277313232421875
7,35,0.06389617919921875,0.06389617919921875
26,8,0.12202072143554688,0.12202072143554688
43,42,0.3180809020996094,0.3180809020996094
8,24,0.047245025634765625,0.047245025634765625
19,41,0.06923294067382812,0.06923294067382812
27,25,0.24189376831054688,0.24189376831054688
18,44,0.30548858642578125,0.30548858642578125
15,63,0.19114303588867188,0.19114303588867188
27,34,0.1920013427734375,0.1920013427734375
8,22,0.2368316650390625,0.2368316650390625
30,64,0.2596282958984375,0.2596282958984375
29,81,0.18613433837890625,0.18613433837890625
27,65,0.3480682373046875,0.3480682373046875
21,45,0.04842376708984375,0.04842376708984375
17,62,0.15262603759765625,0.15262603759765625
32,30,0.29398345947265625,0.29398345947265625
44,43,0.033664703369140625,0.033664703369140625
4,42,0.0,0.0
18,67,0.14822006225585938,0.14822006225585938
28,57,0.0604400634765625,0.0604400634765625
15,17,0.14972686767578125,0.14972686767578125
12,31,0.16489791870117188,0.16489791870117188
13,62,0.029804229736328125,0.029804229736328125
12,32,0.06293869018554688,0.06293869018554688
28,16,0.23923110961914062,0.23923110961914062
24,69,0.015483856201171875,0.015483856201171875
34,32,0.36077117919921875,0.36077117919921875
28,68,0.062122344970703125,0.062122344970703125
12,75,0.3838081359863281,0.3838081359863281
27,46,0.2768516540527344,0.2768516540527344
28,58,0.208526611328125,0.208526611328125
25,27,0.01312255859375,0.01312255859375
31,78,0.07913970947265625,0.07913970947265625
24,28,0.1669921875,0.1669921875
10,43,0.055419921875,0.055419921875
6,21,0.24729156494140625,0.24729156494140625
30,56,0.24976348876953125,0.24976348876953125
32,35,0.00228118896484375,0.00228118896484375
11,52,0.07750320434570312,0.07750320434570312
28,49,0.2727699279785156,0.2727699279785156
26,53,0.3197784423828125,0.3197784423828125
32,52,0.358001708984375,0.358001708984375
19,22,0.1571807861328125,0.1571807861328125
19,39,0.5219764709472656,0.5219764709472656
31,16,0.033977508544921875,0.033977508544921875
28,46,0.06977462768554688,0.06977462768554688
5,31,0.08425140380859375,0.08425140380859375
21,48,0.29947662353515625,0.29947662353515625
25,58,0.0,0.0
19,56,0.1220245361328125,0.1220245361328125
23,64,0.16619491577148438,0.16619491577148438
33,53,0.06125640869140625,0.06125640869140625
26,48,0.27736663818359375,0.27736663818359375
21,73,0.16649627685546875,0.16649627685546875
9,46,0.10626220703125,0.10626220703125
17,32,0.06522369384765625,0.06522369384765625
15,31,0.05466461181640625,0.05466461181640625
27,72,0.27043914794921875,0.27043914794921875
18,41,0.37523651123046875,0.37523651123046875
40,3,0.4911003112792969,0.4911003112792969
15,23,0.1191558837890625,0.1191558837890625
9,25,0.3393096923828125,0.3393096923828125
37,38,0.4239006042480469,0.4239006042480469
25,73,0.071929931640625,0.071929931640625
27,47,0.3277931213378906,0.3277931213378906
28,22,0.34100341796875,0.34100341796875
28,60,0.22133636474609375,0.22133636474609375
23,66,0.0,0.0
32,49,0.006072998046875,0.006072998046875
25,68,0.0,0.0
12,38,0.25165557861328125,0.25165557861328125
20,66,0.05722808837890625,0.05722808837890625
31,21,0.047794342041015625,0.047794342041015625
11,61,0.18083953857421875,0.18083953857421875
29,19,0.21365737915039062,0.21365737915039062
17,75,0.0,0.0
33,61,0.5523147583007812,0.5523147583007812
12,42,0.18299484252929688,0.18299484252929688
18,78,0.045253753662109375,0.045253753662109375
12,55,0.27996063232421875,0.27996063232421875
9,29,0.5591011047363281,0.5591011047363281
34,38,0.10557937622070312,0.10557937622070312
20,33,0.026638031005859375,0.026638031005859375
27,21,0.2982368469238281,0.2982368469238281
29,45,0.4502449035644531,0.4502449035644531
10,38,0.026485443115234375,0.026485443115234375
9,28,0.18647384643554688,0.18647384643554688
12,40,0.3593940734863281,0.3593940734863281
14,62,0.0,0.0
21,51,0.086151123046875,0.086151123046875
8,39,0.17281723022460938,0.17281723022460938
16,47,0.0,0.0
27,59,0.002300262451171875,0.002300262451171875
16,27,0.2957611083984375,0.2957611083984375
37,50,0.043025970458984375,0.043025970458984375
17,23,0.13636398315429688,0.13636398315429688
22,44,0.2720069885253906,0.2720069885253906
37,40,0.3380126953125,0.3380126953125
29,68,0.07764434814453125,0.07764434814453125
18,54,0.155792236328125,0.155792236328125
27,68,0.0,0.0
37,3,0.19399261474609375,0.19399261474609375
24,68,0.09368133544921875,0.09368133544921875
5,35,0.3938102722167969,0.3938102722167969
45,44,0.022945404052734375,0.022945404052734375
26,56,0.020816802978515625,0.020816802978515625
21,32,0.2752265930175781,0.2752265930175781
7,40,0.5409927368164062,0.5409927368164062
32,48,0.3123741149902344,0.3123741149902344
16,58,0.3967247009277344,0.3967247009277344
12,27,0.2538337707519531,0.2538337707519531
20,22,0.13239669799804688,0.13239669799804688
28,35,0.2606468200683594,0.2606468200683594
16,17,0.3055152893066406,0.3055152893066406
